algorithm_version,doi,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,title,url
2,10.4103/0366-6999.230743,crossref,oa journal (via doaj),https://doi.org/10.4103/0366-6999.230743,FALSE,TRUE,FALSE,cc-by-nc-sa,gold,Airway Epithelial Cell Function and Respiratory Host Defense in Chronic Obstructive Pulmonary Disease,https://doi.org/10.4103/0366-6999.230743
2,10.4244/eij-d-17-00737,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Intracardiac shunts following transcatheter aortic valve implantation: a multicentre study,https://doi.org/10.4244/eij-d-17-00737
2,10.1093/ecco-jcc/jjx136,crossref,open (via page says Open Access),https://academic.oup.com/ecco-jcc/article-pdf/12/2/129/24365646/jjx136.pdf,FALSE,TRUE,TRUE,implied-oa,bronze,OUP accepted manuscript,https://doi.org/10.1093/ecco-jcc/jjx136
2,10.1007/s10456-017-9585-2,crossref,oa repository (via OAI-PMH title and first author match),http://spiral.imperial.ac.uk/bitstream/10044/1/57935/2/HHT%20Conference%20Summary%20-%20FINAL.pdf,FALSE,TRUE,TRUE,NA,green,Executive summary of the 12th HHT international scientific conference,https://doi.org/10.1007/s10456-017-9585-2
2,10.1002/mrm.26775,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Respiratory motion model based on the noise covariance matrix of a receive array,https://doi.org/10.1002/mrm.26775
2,10.1186/s13075-018-1638-4,crossref,open (via page says license),https://arthritis-research.biomedcentral.com/track/pdf/10.1186/s13075-018-1638-4,TRUE,TRUE,TRUE,cc-by,bronze,Control of cytokine mRNA degradation by the histone deacetylase inhibitor ITF2357 in rheumatoid arthritis fibroblast-like synoviocytes: beyond transcriptional regulation,https://doi.org/10.1186/s13075-018-1638-4
2,10.1096/fj.201700722r,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Deregulation of Hippo–TAZ pathway during renal injury confers a fibrotic maladaptive phenotype,https://doi.org/10.1096/fj.201700722r
2,10.1038/s41598-018-31035-y,crossref,oa journal (via doaj),https://doi.org/10.1038/s41598-018-31035-y,TRUE,TRUE,FALSE,cc-by,gold,Regional variations in stiffness in live mouse brain tissue determined by depth-controlled indentation mapping,https://doi.org/10.1038/s41598-018-31035-y
2,10.1186/s12978-018-0492-9,crossref,open (via page says license),https://reproductive-health-journal.biomedcentral.com/track/pdf/10.1186/s12978-018-0492-9,TRUE,TRUE,FALSE,cc-by,bronze,Improved prediction of gestational hypertension by inclusion of placental growth factor and pregnancy associated plasma protein-a in a sample of Ghanaian women,https://doi.org/10.1186/s12978-018-0492-9
1,10.1212/wnl.0000000000006281,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Nusinersen in spinal muscular atrophy type 1 patients older than 7 months,https://doi.org/10.1212/wnl.0000000000006281
1,10.1212/wnl.0000000000006545,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Multimodal nocturnal seizure detection in a residential care setting,https://doi.org/10.1212/wnl.0000000000006545
2,10.2340/00015555-2936,crossref,open (via free pdf),https://www.medicaljournals.se/acta/content_files/download.php?doi=10.2340/00015555-2936,FALSE,TRUE,FALSE,NA,bronze,"Successful Treatment with Dupilumab in a Patient with Severe, Difficult to Treat Atopic Dermatitis: Beware of Symptomatic Adrenal Insufficiency due to Abrupt Discontinuation of Potent Topical Corticosteroids",https://doi.org/10.2340/00015555-2936
2,10.1016/s2215-0366(18)30223-2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Internet-based behavioural activation with lay counsellor support versus online minimal psychoeducation without support for treatment of depression: a randomised controlled trial in Indonesia,https://doi.org/10.1016/s2215-0366(18)30223-2
1,10.1099/mgen.0.000224,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,mlplasmids: a user-friendly tool to predict plasmid- and chromosome-derived sequences for single species,https://doi.org/10.1099/mgen.0.000224
2,10.1002/mus.26189,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Multiparametric quantitative MRI assessment of thigh muscles in Limb-Girdle Muscular Dystrophy 2A and 2B,https://doi.org/10.1002/mus.26189
2,10.1002/mp.12884,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,System for Image-Guided Resection of Non-Palpable Breast Lesions: Proof of Concept,https://doi.org/10.1002/mp.12884
2,10.1093/eurheartj/ehy474,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/eurheartj/ehy474
2,10.1093/hmg/ddy213,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/hmg/ddy213
2,10.1007/s00213-017-4818-z,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Higher schizotypy predicts better metabolic profile in unaffected siblings of patients with schizophrenia,https://doi.org/10.1007/s00213-017-4818-z
1,10.1123/jpah.2018-0472,crossref,oa repository (via OAI-PMH title and first author match),https://biblio.ugent.be/publication/8591407/file/8591408.pdf,FALSE,TRUE,TRUE,NA,green,Global Matrix 3.0 Physical Activity Report Card Grades for Children and Youth: Results and Analysis From 49 Countries,https://doi.org/10.1123/jpah.2018-0472
1,10.1123/jpah.2018-0431,crossref,oa repository (via OAI-PMH title and first author match),https://biblio.ugent.be/publication/8591405/file/8591406.pdf,FALSE,TRUE,TRUE,NA,green,Report Card Grades on the Physical Activity of Children and Youth Comparing 30 Very High Human Development Index Countries,https://doi.org/10.1123/jpah.2018-0431
2,10.1002/ccd.27472,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Subadventitial stenting around occluded stents: A bailout technique to recanalize in-stent chronic total occlusions,https://doi.org/10.1002/ccd.27472
1,10.1136/bmjopen-2018-022979,crossref,oa journal (via doaj),https://doi.org/10.1136/bmjopen-2018-022979,FALSE,TRUE,FALSE,cc-by-nc,gold,Antibiotic use in children with asthma: cohort study in UK and Dutch primary care databases,https://doi.org/10.1136/bmjopen-2018-022979
1,10.1182/blood-2018-02-831982,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,A synthesis approach of mouse studies to identify genes and proteins in arterial thrombosis and bleeding,https://doi.org/10.1182/blood-2018-02-831982
2,10.1016/j.phrs.2018.02.024,crossref,open (via crossref license),https://doi.org/10.1016/j.phrs.2018.02.024,TRUE,TRUE,TRUE,cc-by,bronze,"Dehydroevodiamine and hortiamine, alkaloids from the traditional Chinese herbal drug Evodia rutaecarpa , are I Kr blockers with proarrhythmic effects in vitro and in vivo",https://doi.org/10.1016/j.phrs.2018.02.024
2,10.1093/neuros/nyx487,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/neuros/nyx487
2,10.1053/j.gastro.2018.01.023,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Histologic Factors Associated With Need for Surgery in Patients With Pedunculated T1 Colorectal Carcinomas,https://doi.org/10.1053/j.gastro.2018.01.023
2,10.1038/gim.2017.163,crossref,open (via page says license),https://www.nature.com/articles/gim2017163.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,"Biallelic and monoallelic ESR2 variants associated with 46,XY disorders of sex development",https://doi.org/10.1038/gim.2017.163
2,10.1111/his.13691,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Evaluating the benefits of digital pathology implementation: Time savings in laboratory logistics,https://doi.org/10.1111/his.13691
2,10.1111/his.13673,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Validation of a whole-slide image-based teleconsultation network,https://doi.org/10.1111/his.13673
2,10.1016/j.cell.2018.02.060,crossref,open (via crossref license),https://doi.org/10.1016/j.cell.2018.02.060,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Comprehensive Characterization of Cancer Driver Genes and Mutations,https://doi.org/10.1016/j.cell.2018.02.060
2,10.1158/2159-8290.cd-17-0603,crossref,open (via free pdf),http://cancerdiscovery.aacrjournals.org/content/candisc/8/4/498.full.pdf,TRUE,TRUE,TRUE,cc-by,bronze,E-Cadherin/ROS1 Inhibitor Synthetic Lethality in Breast Cancer,https://doi.org/10.1158/2159-8290.cd-17-0603
2,10.1002/adhm.201701139,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,MRI Visualization of Injectable Ureidopyrimidinone Hydrogelators by Supramolecular Contrast Agent Labeling,https://doi.org/10.1002/adhm.201701139
2,10.1080/09546634.2018.1451619,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Lymphopenia in atopic dermatitis patients treated with oral immunosuppressive drugs,https://doi.org/10.1080/09546634.2018.1451619
2,10.1002/asia.201800582,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Controlled Release of RNAi Molecules by Tunable Supramolecular Hydrogel Carriers,https://doi.org/10.1002/asia.201800582
2,10.1177/0003702817734618,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,EXPRESS: Fourier transform infrared and laser ablation inductively coupled plasma-mass spectrometry imaging of cerebral ischemia: Combined analysis of rat brain thin cuts towards improved tissue classification,https://doi.org/10.1177/0003702817734618
2,10.1016/j.jinf.2018.06.004,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The relative invasive disease potential of Streptococcus pneumoniae among children after PCV introduction: a systematic review and meta-analysis ,https://doi.org/10.1016/j.jinf.2018.06.004
2,10.1186/s13063-018-2500-3,crossref,open (via page says license),https://trialsjournal.biomedcentral.com/track/pdf/10.1186/s13063-018-2500-3,TRUE,TRUE,FALSE,cc-by,bronze,Investigating the effectiveness and cost-effectiveness of FITNET-NHS (Fatigue In Teenagers on the interNET in the NHS) compared to Activity Management to treat paediatric chronic fatigue syndrome (CFS)/myalgic encephalomyelitis (ME): protocol for a randomised controlled trial,https://doi.org/10.1186/s13063-018-2500-3
2,10.1038/s41467-018-04893-3,crossref,open (via page says license),https://www.nature.com/articles/s41467-018-04893-3.pdf,TRUE,TRUE,FALSE,cc-by,bronze,Single-cell transcriptomics reveal the dynamic of haematopoietic stem cell production in the aorta,https://doi.org/10.1038/s41467-018-04893-3
2,10.1002/ijc.31145,crossref,oa repository (via OAI-PMH title and first author match),http://hdl.handle.net/10044/1/57397,FALSE,TRUE,TRUE,cc-by-nc-nd,green,A comprehensive analysis of polymorphic variants in steroid hormone and insulin-like growth factor-1 metabolism and risk of in situ breast cancer: Results from the Breast and Prostate Cancer Cohort Consortium,https://doi.org/10.1002/ijc.31145
2,10.1073/pnas.1715911114,crossref,open (via free pdf),https://www.pnas.org/content/pnas/115/4/E610.full.pdf,FALSE,TRUE,TRUE,NA,bronze,Troy+ brain stem cells cycle through quiescence and regulate their number by sensing niche occupancy,https://doi.org/10.1073/pnas.1715911114
2,10.1097/qad.0000000000001803,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Sexual risk behaviour trajectories among men who have sex with menat risk for HIV in Amsterdam, the Netherlands",https://doi.org/10.1097/qad.0000000000001803
1,10.1148/radiol.2018181348,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Is Diffusion-weighted MRI Really Superior to PET/CT in Predicting Survival after Radioembolization?,https://doi.org/10.1148/radiol.2018181348
2,10.1097/inf.0000000000001964,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Pharmacokinetics, Short Term Safety and Efficacy of the Approved Once-Daily Darunavir/r Dosing Regimen in HIV-Infected Children",https://doi.org/10.1097/inf.0000000000001964
2,10.3389/fimmu.2018.00945,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.00945/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Neutrophils Inhibit Synthesis of Mineralized Extracellular Matrix by Human Bone Marrow-Derived Stromal Cells In Vitro,https://doi.org/10.3389/fimmu.2018.00945
2,10.1007/s10753-018-0760-4,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10753-018-0760-4.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Serum from the Human Fracture Hematoma Contains a Potent Inducer of Neutrophil Chemotaxis,https://doi.org/10.1007/s10753-018-0760-4
2,10.1111/bcp.13500,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Fixed dosing of intravenous tocilizumab in rheumatoid arthritis. Results from a population pharmacokinetic analysis.,https://doi.org/10.1111/bcp.13500
2,10.1093/cercor/bhx247,crossref,open (via free pdf),https://academic.oup.com/cercor/article-pdf/28/10/3665/25714426/bhx247.pdf,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/cercor/bhx247
2,10.1002/ejhf.984,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Prognostic value of circulating microRNAs on heart failure-related morbidity and mortality in two large diverse cohorts of general heart failure patients,https://doi.org/10.1002/ejhf.984
2,10.1113/jp275733,crossref,oa repository (via OAI-PMH title and first author match),http://eprints.nottingham.ac.uk/49871/58/Beattie_et_al-2018-The_Journal_of_Physiology.pdf,TRUE,TRUE,TRUE,cc-by,green,Sinusoidal voltage protocols for rapid characterisation of ion channel kinetics,https://doi.org/10.1113/jp275733
1,10.1016/j.ijrobp.2018.06.093,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,MGMT Protein Expression Adds Prognostic Value Beyond MGMT Promoter Methylation and Stratifies Survival Prognoses of Un-Methylated Glioblastoma Patients,https://doi.org/10.1016/j.ijrobp.2018.06.093
2,10.1186/s12885-018-4516-1,crossref,open (via page says license),https://bmccancer.biomedcentral.com/track/pdf/10.1186/s12885-018-4516-1,TRUE,TRUE,FALSE,cc-by,bronze,Mitotic count can predict tamoxifen benefit in postmenopausal breast cancer patients while Ki67 score cannot,https://doi.org/10.1186/s12885-018-4516-1
2,10.1016/j.anndiagpath.2018.04.001,crossref,open (via crossref license),https://doi.org/10.1016/j.anndiagpath.2018.04.001,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Multifocal occurrence of extra-abdominal desmoid type fibromatosis – A rare manifestation. A clinicopathological study of 6 sporadic cases and 1 hereditary case,https://doi.org/10.1016/j.anndiagpath.2018.04.001
2,10.1111/acps.12847,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Risk factors and peripheral biomarkers for schizophrenia spectrum disorders: an umbrella review of meta-analyses,https://doi.org/10.1111/acps.12847
2,10.1088/1361-6560/aab50b,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,MR-based source localization for MR-guided HDR brachytherapy,https://doi.org/10.1088/1361-6560/aab50b
2,10.1016/j.ijrobp.2018.04.066,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Development and testing of an MR conditional afterloader for source tracking in MRI-guided HDR brachytherapy,https://doi.org/10.1016/j.ijrobp.2018.04.066
2,10.1016/j.jhin.2017.07.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Preparedness and the importance of meeting the needs of healthcare workers: a qualitative study on Ebola,https://doi.org/10.1016/j.jhin.2017.07.001
2,10.1097/ncc.0000000000000501,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The 3-Phase Process in the Cancer Experience of Adolescents and Young Adults,https://doi.org/10.1097/ncc.0000000000000501
2,10.1016/j.jim.2017.03.009,crossref,open (via crossref license),https://doi.org/10.1016/j.jim.2017.03.009,TRUE,TRUE,TRUE,cc-by,bronze,Deep immune profiling by mass cytometry links human T and NK cell differentiation and cytotoxic molecule expression patterns,https://doi.org/10.1016/j.jim.2017.03.009
2,10.1016/j.immuni.2018.04.026,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Epigenomic-Guided Mass Cytometry Profiling Reveals Disease-Specific Features of Exhausted CD8 T Cells,https://doi.org/10.1016/j.immuni.2018.04.026
1,10.1038/s41591-018-0255-8,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,89Zr-atezolizumab imaging as a non-invasive approach to assess clinical response to PD-L1 blockade in cancer,https://doi.org/10.1038/s41591-018-0255-8
2,10.1002/mrm.27149,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1002/mrm.27149,TRUE,TRUE,TRUE,cc-by,bronze,Whole-brain 3DFLAIR at 7T using direct signal control,https://doi.org/10.1002/mrm.27149
2,10.1080/20013078.2018.1446660,crossref,oa journal (via doaj),https://doi.org/10.1080/20013078.2018.1446660,FALSE,TRUE,FALSE,cc-by-nc,gold,Glycosylated extracellular vesicles released by glioblastoma cells are decorated by CCL18 allowing for cellular uptake via chemokine receptor CCR8,https://doi.org/10.1080/20013078.2018.1446660
1,10.1016/j.dib.2018.11.025,crossref,oa journal (via doaj),https://doi.org/10.1016/j.dib.2018.11.025,TRUE,TRUE,FALSE,cc-by,gold,Data on differential multivariable risk prediction of appropriate shock versus competing mortality,https://doi.org/10.1016/j.dib.2018.11.025
2,10.1016/j.ccell.2018.03.014,crossref,oa repository (via OAI-PMH title and first author match),https://air.unimi.it/bitstream/2434/586901/2/PIIS1535610818301193.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,A Comprehensive Pan-Cancer Molecular Study of Gynecologic and Breast Cancers,https://doi.org/10.1016/j.ccell.2018.03.014
2,10.2217/pgs-2018-0013,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Feasibility and implementation of CYP2C19 genotyping in patients using antiplatelet therapy,https://doi.org/10.2217/pgs-2018-0013
2,10.1016/j.ijcard.2017.07.026,crossref,open (via crossref license),https://doi.org/10.1016/j.ijcard.2017.07.026,TRUE,TRUE,TRUE,cc-by,bronze,Decline in risk of recurrent cardiovascular events in the period 1996 to 2014 partly explained by better treatment of risk factors and less subclinical atherosclerosis,https://doi.org/10.1016/j.ijcard.2017.07.026
2,10.1093/dote/dox114,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The long-term effects of early oral feeding following minimal invasive esophagectomy,https://doi.org/10.1093/dote/dox114
2,10.1159/000489677,crossref,open (via free pdf),https://www.karger.com/Article/Pdf/489677,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Risk Factors for Necrotizing Enterocolitis: A Prospective Multicenter Case-Control Study,https://doi.org/10.1159/000489677
1,10.1371/journal.pone.0204063,crossref,oa journal (via doaj),https://doi.org/10.1371/journal.pone.0204063,TRUE,TRUE,FALSE,cc-by,gold,Triggered radiosensitizer delivery using thermosensitive liposomes and hyperthermia improves efficacy of radiotherapy: An in vitro proof of concept study,https://doi.org/10.1371/journal.pone.0204063
2,10.1093/rheumatology/kex531,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/rheumatology/kex531
2,10.1111/liv.13544,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/liv.13544,FALSE,TRUE,TRUE,cc-by-nc,bronze,MAIT-cell frequency and function in blood and liver of HCV mono- and HCV/HIV co-infected patients with advanced fibrosis,https://doi.org/10.1111/liv.13544
2,10.1186/s12916-018-1007-9,crossref,open (via page says license),https://bmcmedicine.biomedcentral.com/track/pdf/10.1186/s12916-018-1007-9,TRUE,TRUE,FALSE,cc-by,bronze,International core outcome set for clinical trials of medication review in multi-morbid older patients with polypharmacy,https://doi.org/10.1186/s12916-018-1007-9
2,10.1096/fj.201800437r,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Relaxin receptor deficiency promotes vascular inflammation and impairs outward remodeling in arteriovenous fistulas,https://doi.org/10.1096/fj.201800437r
2,10.1111/bjh.15006,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/bjh.15006,FALSE,TRUE,TRUE,NA,bronze,Transplant results in adults with Fanconi anaemia,https://doi.org/10.1111/bjh.15006
2,10.1001/jamapediatrics.2018.0102,crossref,oa repository (via OAI-PMH title and first author match),https://cloudfront.escholarship.org/dist/prd/content/qt3qt8449t/qt3qt8449t.pdf?t=p6z97z,FALSE,TRUE,TRUE,NA,green,Association of Histologic Chorioamnionitis With Perinatal Brain Injury and Early Childhood Neurodevelopmental Outcomes Among Preterm Neonates,https://doi.org/10.1001/jamapediatrics.2018.0102
2,10.1007/s10584-018-2153-y,crossref,oa repository (via OAI-PMH title and first author match),https://link.springer.com/content/pdf/10.1007%2Fs10584-018-2153-y.pdf,TRUE,TRUE,TRUE,cc-by,green,Identification of data-driven Dutch dietary patterns that benefit the environment and are healthy,https://doi.org/10.1007/s10584-018-2153-y
2,10.1017/s0007114518000569,crossref,open (via page says Open Access),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D277B33A38DD8E5F5B5B15DAAD399EB3/S0007114518000569a.pdf/div-class-title-dietary-patterns-within-educational-groups-and-their-association-with-chd-and-stroke-in-the-european-prospective-investigation-into-cancer-and-nutrition-netherlands-cohort-div.pdf,FALSE,TRUE,TRUE,implied-oa,bronze,Dietary patterns within educational groups and their association with CHD and stroke in the European Prospective Investigation into Cancer and Nutrition-Netherlands cohort,https://doi.org/10.1017/s0007114518000569
2,10.1186/s12883-018-1014-7,crossref,open (via page says license),https://bmcneurol.biomedcentral.com/track/pdf/10.1186/s12883-018-1014-7,TRUE,TRUE,FALSE,cc-by,bronze,Rationale and design of the CAROLINA® - cognition substudy: a randomised controlled trial on cognitive outcomes of linagliptin versus glimepiride in patients with type 2 diabetes mellitus,https://doi.org/10.1186/s12883-018-1014-7
1,10.1161/circgen.117.001758,crossref,oa repository (via OAI-PMH title and first author match),http://aura.abdn.ac.uk/bitstream/2164/10658/1/e001758.full.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,ExomeChip-Wide Analysis of 95 626 Individuals Identifies 10 Novel Loci Associated With QT and JT Intervals,https://doi.org/10.1161/circgen.117.001758
2,10.1002/cpt.748,crossref,open (via free pdf),https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1002/cpt.748,FALSE,TRUE,TRUE,NA,bronze,Population Pharmacokinetics of Amoxicillin in Term Neonates Undergoing Moderate Hypothermia,https://doi.org/10.1002/cpt.748
2,10.1016/j.diabres.2017.11.032,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Type 2 diabetes mellitus management among Ghanaian migrants resident in three European countries and their compatriots in rural and urban Ghana – The RODAM Study,https://doi.org/10.1016/j.diabres.2017.11.032
2,10.1007/s10689-017-0033-7,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10689-017-0033-7.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Cancer patients’ intentions towards receiving unsolicited genetic information obtained using next-generation sequencing,https://doi.org/10.1007/s10689-017-0033-7
2,10.1002/pon.4676,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Managing unsolicited findings in genomics: a qualitative interview study with cancer patients.,https://doi.org/10.1002/pon.4676
2,10.1007/s11682-016-9665-8,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Recovery from chemotherapy-induced white matter changes in young breast cancer survivors?,https://doi.org/10.1007/s11682-016-9665-8
2,10.4049/jimmunol.1800426,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,C2 Domains of Munc13-4 Are Crucial for Ca2+-Dependent Degranulation and Cytotoxicity in NK Cells,https://doi.org/10.4049/jimmunol.1800426
2,10.2196/10473,crossref,oa journal (via doaj),https://doi.org/10.2196/10473,TRUE,TRUE,FALSE,cc-by,gold,A multicenter before-after study on reducing unnecessary diagnostics through attitude change of the caregivers � The study protocol for the RODEO project (Preprint),https://doi.org/10.2196/10473
2,10.1016/j.jcms.2018.07.014,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Midfacial growth and dental arch relationships in bilateral cleft palate following secondary alveolar bone grafting and orthodontic intervention: Factors predicting a Le Fort I osteotomy at age 18,https://doi.org/10.1016/j.jcms.2018.07.014
2,10.1007/s00431-017-3046-1,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00431-017-3046-1.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Cost-effectiveness of rule-based immunoprophylaxis against respiratory syncytial virus infections in preterm infants,https://doi.org/10.1007/s00431-017-3046-1
2,10.1002/jmri.26204,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Advanced cardiac MRI techniques for evaluation of left-sided valvular heart disease,https://doi.org/10.1002/jmri.26204
2,10.1111/cea.13030,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Specific IgE to peanut 2S albumin Ara h 7 has a discriminative ability comparable to Ara h 2 and 6,https://doi.org/10.1111/cea.13030
2,10.1093/ndt/gfy092,crossref,open (via free pdf),https://academic.oup.com/ndt/article-pdf/33/6/901/24973419/gfy092.pdf,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/ndt/gfy092
2,10.1111/cea.13208,crossref,oa repository (via OAI-PMH title and first author match),http://publications.tno.nl/publication/34627136/RhEabE/blankestijn-2018-subset.pdf,FALSE,TRUE,TRUE,cc-by-nc,green,A subset of walnut allergic adults is sensitized to walnut 11S globulin Jug r 4,https://doi.org/10.1111/cea.13208
2,10.1093/ndt/gfy218,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/ndt/gfy218
2,10.1016/j.ijnurstu.2017.12.001,crossref,open (via crossref license),https://doi.org/10.1016/j.ijnurstu.2017.12.001,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Increasing value and reducing waste by optimizing the development of complex interventions: Enriching the development phase of the Medical Research Council (MRC) Framework,https://doi.org/10.1016/j.ijnurstu.2017.12.001
1,10.2340/16501977-2375,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Physical behavior is weakly associated with physical fatigue in persons with multiple sclerosis-related fatigue,https://doi.org/10.2340/16501977-2375
1,10.1038/s41467-018-06014-6,crossref,oa journal (via doaj),https://doi.org/10.1038/s41467-018-06014-6,TRUE,TRUE,FALSE,cc-by,gold,CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language,https://doi.org/10.1038/s41467-018-06014-6
2,10.1186/s13073-018-0539-0,crossref,open (via page says license),https://genomemedicine.biomedcentral.com/track/pdf/10.1186/s13073-018-0539-0,TRUE,TRUE,FALSE,cc-by,bronze,MutationalPatterns: comprehensive genome-wide analysis of mutational processes,https://doi.org/10.1186/s13073-018-0539-0
2,10.1007/s12471-018-1123-3,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs12471-018-1123-3.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Life-long tailoring of diagnosis and management of patients with idiopathic ventricular fibrillation—future perspectives in research,https://doi.org/10.1007/s12471-018-1123-3
2,10.1093/ageing/afy091,crossref,open (via free pdf),https://doi.org/10.1093/ageing/afy091,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/ageing/afy091
2,10.1016/j.ijcard.2017.11.082,crossref,open (via crossref license),https://doi.org/10.1016/j.ijcard.2017.11.082,TRUE,TRUE,TRUE,cc-by,bronze,Cardiovascular disease risk prediction in sub-Saharan African populations — Comparative analysis of risk algorithms in the RODAM study,https://doi.org/10.1016/j.ijcard.2017.11.082
2,10.1016/j.vaccine.2017.11.070,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Differences by sex in IgG levels following infant and childhood vaccinations: An individual participant data meta-analysis of vaccination studies,https://doi.org/10.1016/j.vaccine.2017.11.070
1,10.1186/s12902-018-0304-9,crossref,oa journal (via doaj),https://doi.org/10.1186/s12902-018-0304-9,TRUE,TRUE,FALSE,cc-by,gold,Effectiveness of diabetes self-management education via a smartphone application in insulin treated type 2 diabetes patients – design of a randomised controlled trial (‘TRIGGER study’),https://doi.org/10.1186/s12902-018-0304-9
2,10.1093/cid/cix1004,crossref,open (via free pdf),https://academic.oup.com/cid/article-pdf/66/9/1352/24649399/cix1004.pdf,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/cid/cix1004
