DOI,Publisher,Year,DOI manually added based on…,
10.1080/21599165.2017.1280472,Taylor&Francis,2017,,
10.1080/13629395.2017.1358900,Taylor&Francis,2017,,
10.1080/13629395.2017.1358903,Taylor&Francis,2017,,
10.1080/08989621.2017.1386565,Taylor&Francis,2017,,
10.1080/10286632.2017.1372753,Taylor&Francis,2017,,
10.1080/1068316X.2017.1284219,Taylor&Francis,2017,,
10.1080/1068316X.2017.1302585,Taylor&Francis,2017,,
10.1080/00223891.2017.1372443,Taylor&Francis,2017,,
10.1080/02699052.2017.1366551,Taylor&Francis,2017,,
10.1080/02699052.2017.1367961,Taylor&Francis,2017,,
10.1080/02699052.2017.1377350,Taylor&Francis,2017,,
10.1080/09638288.2017.1289255,Taylor&Francis,2017,,
10.1080/09638288.2017.1362707,Taylor&Francis,2017,,
10.1080/13543784.2017.1302428,Taylor&Francis,2017,,
10.1080/13543784.2017.1364360,Taylor&Francis,2017,,
10.1080/21678707.2017.1281123,Taylor&Francis,2017,,
10.1080/17434440.2017.1342533,Taylor&Francis,2017,,
10.1080/14737167.2017.1375406,Taylor&Francis,2017,,
10.1080/09637486.2017.1288199,Taylor&Francis,2017,,
10.1080/02770903.2017.1363893,Taylor&Francis,2017,,
10.1080/1040841X.2017.1353949,Taylor&Francis,2017,,
10.1080/0142159X.2017.1286308,Taylor&Francis,2017,,
10.1080/0142159X.2017.1324138,Taylor&Francis,2017,,
10.1080/0142159X.2017.1395404,Taylor&Francis,2017,,
10.1080/23744235.2017.1383630,Taylor&Francis,2017,,
10.1080/0284186X.2017.1349332,Taylor&Francis,2017,,
10.1080/0284186X.2017.1350285,Taylor&Francis,2017,,
10.1080/0284186X.2017.1351624,Taylor&Francis,2017,,
10.1080/0284186X.2017.1385842,Taylor&Francis,2017,,
10.1080/09537104.2017.1293809,Taylor&Francis,2017,,
10.1080/09537104.2017.1371290,Taylor&Francis,2017,,
10.1080/23328940.2017.1303562,Taylor&Francis,2017,,
10.1080/1359432X.2017.1387536,Taylor&Francis,2017,,
10.1080/09658211.2017.1340286,Taylor&Francis,2017,,
10.1080/09602011.2017.1298527,Taylor&Francis,2017,,
10.1080/09602011.2017.1313166,Taylor&Francis,2017,,
10.1080/09602011.2017.1330214,Taylor&Francis,2017,,
10.1080/17470919.2017.1370010,Taylor&Francis,2017,,
10.2989/16085906.2017.1358753,Taylor&Francis,2017,,
10.1080/00014788.2017.1314104,Taylor&Francis,2017,,
10.1080/09613218.2017.1299996,Taylor&Francis,2017,,
10.1080/09613218.2017.1307647,Taylor&Francis,2017,,
10.1080/14755610.2017.1358194,Taylor&Francis,2017,,
10.1080/17437199.2017.1362569,Taylor&Francis,2017,,
10.1080/13527258.2017.1362578,Taylor&Francis,2017,,
10.1080/07329113.2017.1308787,Taylor&Francis,2017,,
10.1080/13669877.2017.1391314,Taylor&Francis,2017,,
10.1080/17449359.2017.1357795,Taylor&Francis,2017,,
10.1080/0950236X.2017.1323490,Taylor&Francis,2017,,
10.1080/02723638.2017.1390722,Taylor&Francis,2017,,
10.1080/2326263X.2017.1307096,Taylor&Francis,2017,,
10.1080/08985626.2017.1376542,Taylor&Francis,2017,,
10.1080/00140139.2017.1334094,Taylor&Francis,2017,,
10.1080/02601370.2017.1373710,Taylor&Francis,2017,,
10.1080/13218719.2017.1376607,Taylor&Francis,2017,,
10.1080/07350015.2015.1127815,Taylor&Francis,2017,,
10.1080/0092623X.2017.1342728,Taylor&Francis,2017,,
10.1080/13607863.2017.1376311,Taylor&Francis,2017,,
10.1080/13563475.2017.1345300,Taylor&Francis,2017,,
10.1080/09537325.2017.1308480,Taylor&Francis,2017,,
10.1080/10286608.2017.1362399,Taylor&Francis,2017,,
10.1080/00102202.2017.1316266,Taylor&Francis,2017,,
10.1080/07036337.2017.1332057,Taylor&Francis,2017,,
10.1080/1068316X.2017.1390112,Taylor&Francis,2017,,
10.1080/15614263.2017.1326007,Taylor&Francis,2017,,
10.1080/07370024.2017.1312406,Taylor&Francis,2017,,
10.1080/15283488.2017.1340160,Taylor&Francis,2017,,
10.1080/10919392.2017.1363588,Taylor&Francis,2017,,
10.1080/16066359.2017.1309525,Taylor&Francis,2017,,
10.1080/09687637.2017.1296932,Taylor&Francis,2017,,
10.1080/00016489.2017.1306880,Taylor&Francis,2017,,
10.1080/09243453.2017.1297312,Taylor&Francis,2017,,
10.1080/09243453.2017.1314972,Taylor&Francis,2017,,
10.1080/09243453.2017.1366342,Taylor&Francis,2017,,
10.1080/19460171.2017.1314219,Taylor&Francis,2017,,
10.1080/1369118X.2017.1309443,Taylor&Francis,2017,,
10.1080/09585192.2017.1380680,Taylor&Francis,2017,,
10.1080/13669877.2017.1351477,Taylor&Francis,2017,,
10.1080/17439760.2017.1388430,Taylor&Francis,2017,,
10.1080/14719037.2017.1293149,Taylor&Francis,2017,,
10.1080/02671522.2017.1286682,Taylor&Francis,2017,,
10.1080/13647830.2017.1377848,Taylor&Francis,2017,,
10.1080/23729333.2017.1288535,Taylor&Francis,2017,,
10.1080/23299460.2016.1255701,Taylor&Francis,2017,,
10.1080/01431161.2017.1312032,Taylor&Francis,2017,,
10.1080/00913367.2017.1281780,Taylor&Francis,2017,,
10.1080/1067828X.2017.1396515,Taylor&Francis,2017,,
10.1080/07347332.2017.1397831,Taylor&Francis,2017,,
10.1080/14733285.2017.1293233,Taylor&Francis,2017,,
10.1080/09540091.2017.1310181,Taylor&Francis,2017,,
10.1080/03055698.2017.1293508,Taylor&Francis,2017,,
10.1080/09654313.2017.1393047,Taylor&Francis,2017,,
10.1080/13507486.2017.1301394,Taylor&Francis,2017,,
10.1080/13691457.2017.1297774,Taylor&Francis,2017,,
10.1080/0966369X.2017.1382452,Taylor&Francis,2017,,
10.1080/13598139.2017.1332575,Taylor&Francis,2017,,
10.1080/07294360.2017.1304362,Taylor&Francis,2017,,
10.1080/07900627.2017.1372273,Taylor&Francis,2017,,
10.1080/07900627.2017.1373637,Taylor&Francis,2017,,
10.1080/03098265.2017.1291587,Taylor&Francis,2017,,
10.1080/14623528.2017.1313521,Taylor&Francis,2017,,
10.1080/1369183X.2017.1300235,Taylor&Francis,2017,,
10.1080/1369183X.2017.1314595,Taylor&Francis,2017,,
10.1080/13549839.2017.1289160,Taylor&Francis,2017,,
10.1080/13613324.2017.1376634,Taylor&Francis,2017,,
10.1080/00343404.2017.1287349,Taylor&Francis,2017,,
10.1080/09505431.2017.1359246,Taylor&Francis,2017,,
10.1080/13540602.2017.1368477,Taylor&Francis,2017,,
10.1080/13540602.2017.1383237,Taylor&Francis,2017,,
10.1080/00076791.2017.1350170,Taylor&Francis,2017,,
10.1080/13698249.2017.1393265,Taylor&Francis,2017,,
10.1080/13698230.2017.1398867,Taylor&Francis,2017,,
10.1080/03003930.2017.1365712,Taylor&Francis,2017,,
10.1080/01402382.2017.1285580,Taylor&Francis,2017,,
10.1080/07036337.2016.1277716,Taylor&Francis,2017,,
10.1080/1070289X.2017.1346985,Taylor&Francis,2017,,
10.1080/08898480.2017.1299988,Taylor&Francis,2017,,
10.1080/08898480.2017.1330012,Taylor&Francis,2017,,
10.1080/10619127.2017.1388712,Taylor&Francis,2017,,
10.1080/10439463.2017.1380643,Taylor&Francis,2017,,
10.1080/08870446.2017.1316849,Taylor&Francis,2017,,
10.1080/08870446.2017.1385786,Taylor&Francis,2017,,
10.1080/02604027.2017.1319664,Taylor&Francis,2017,,
10.1080/09362835.2017.1283624,Taylor&Francis,2017,,
10.1080/00273171.2017.1370364,Taylor&Francis,2017,,
10.1080/15295192.2017.1333317,Taylor&Francis,2017,,
10.1080/15427609.2017.1370966,Taylor&Francis,2017,,
10.1080/09687637.2017.1369936,Taylor&Francis,2017,,
10.1080/0142159X.2017.1324948,Taylor&Francis,2017,,
10.1080/17435390.2017.1308031,Taylor&Francis,2017,,
10.1080/19420862.2017.1290033,Taylor&Francis,2017,,
10.1080/00213624.2017.1359035,Taylor&Francis,2017,,
10.1080/00213624.2017.1391592,Taylor&Francis,2017,,
10.1080/09243453.2017.1382540,Taylor&Francis,2017,,
10.1080/02699931.2017.1362375,Taylor&Francis,2017,,
10.1080/02699931.2017.1365047,Taylor&Francis,2017,,
10.1080/02699931.2017.1395729,Taylor&Francis,2017,,
10.1080/17405629.2017.1321983,Taylor&Francis,2017,,
10.1080/17405629.2017.1382344,Taylor&Francis,2017,,
10.1080/10463283.2017.1381469,Taylor&Francis,2017,,
10.1080/09658211.2017.1282518,Taylor&Francis,2017,,
10.1080/15298868.2017.1323792,Taylor&Francis,2017,,
10.1080/13506285.2017.1311975,Taylor&Francis,2017,,
10.1080/08989575.2017.1288033,Taylor&Francis,2017,,
10.1080/02109395.2017.1340140,Taylor&Francis,2017,,
10.1080/17460654.2017.1319083,Taylor&Francis,2017,,
10.1080/01419870.2017.1302094,Taylor&Francis,2017,,
10.1080/01419870.2017.1367021,Taylor&Francis,2017,,
10.1080/00141844.2017.1362452,Taylor&Francis,2017,,
10.1080/17432200.2017.1302126,Taylor&Francis,2017,,
10.1080/17432200.2017.1302129,Taylor&Francis,2017,,
10.1080/14680777.2017.1326546,Taylor&Francis,2017,,
10.1080/14680777.2017.1393833,Taylor&Francis,2017,,
10.1080/1081602X.2017.1319399,Taylor&Francis,2017,,
10.1080/1369118X.2017.1295464,Taylor&Francis,2017,,
10.1080/14703297.2017.1348962,Taylor&Francis,2017,,
10.1080/09585192.2017.1308414,Taylor&Francis,2017,,
10.1080/09585192.2017.1314313,Taylor&Francis,2017,,
10.1080/09585192.2017.1375963,Taylor&Francis,2017,,
10.1080/09585192.2017.1387865,Taylor&Francis,2017,,
10.1080/24701475.2017.1337666,Taylor&Francis,2017,,
10.1080/19406940.2017.1389764,Taylor&Francis,2017,,
10.1080/00219266.2017.1338596,Taylor&Francis,2017,,
10.1080/19415257.2017.1345775,Taylor&Francis,2017,,
10.1080/13501763.2017.1314538,Taylor&Francis,2017,,
10.1080/13501763.2017.1391862,Taylor&Francis,2017,,
10.1080/09599916.2017.1379552,Taylor&Francis,2017,,
10.1080/19420676.2017.1299034,Taylor&Francis,2017,,
10.1080/23735082.2017.1284252,Taylor&Francis,2017,,
10.1080/18918131.2017.1286131,Taylor&Francis,2017,,
10.1080/13528165.2017.1348663,Taylor&Francis,2017,,
10.1080/13528165.2017.1384191,Taylor&Francis,2017,,
10.1080/14719037.2017.1282000,Taylor&Francis,2017,,
10.1080/14719037.2017.1383783,Taylor&Francis,2017,,
10.1080/14649365.2017.1301541,Taylor&Francis,2017,,
10.1080/20414005.2017.1365568,Taylor&Francis,2017,,
10.1080/09574042.2017.1355683,Taylor&Francis,2017,,
10.1080/02508060.2017.1331412,Taylor&Francis,2017,,
10.1080/14739879.2017.1344934,Taylor&Francis,2017,,
10.1080/17538947.2017.1305457,Taylor&Francis,2017,,
10.1080/1747423X.2017.1354938,Taylor&Francis,2017,,
10.1080/13534645.2017.1374507,Taylor&Francis,2017,,
10.1080/13534645.2017.1374510,Taylor&Francis,2017,,
10.1080/13534645.2017.1374517,Taylor&Francis,2017,,
10.1080/10503307.2017.1377359,Taylor&Francis,2017,,
10.1080/01441647.2017.1370036,Taylor&Francis,2017,,
10.1080/01621459.2017.1302338,Taylor&Francis,2017,,
10.1080/02724634.2017.1368529,Taylor&Francis,2017,,
10.1080/00908320.2017.1325694,Taylor&Francis,2017,,
10.1080/15325024.2017.1284488,Taylor&Francis,2017,,
10.1080/02701367.2017.1355527,Taylor&Francis,2017,,
10.1080/08941920.2017.1347971,Taylor&Francis,2017,,
10.1080/1057610X.2017.1283197,Taylor&Francis,2017,,
10.1080/00139157.2017.1301167,Taylor&Francis,2017,,
10.1080/00168890.2018.1396082,Taylor&Francis,2017,,
10.1080/00918369.2017.1289001,Taylor&Francis,2017,,
10.1080/00918369.2017.1310507,Taylor&Francis,2017,,
10.1080/1028415X.2017.1294555,Taylor&Francis,2017,,
10.1080/13558358.2017.1351124,Taylor&Francis,2017,,
10.1080/09540121.2017.1327647,Taylor&Francis,2017,,
10.1080/09540121.2017.1368443,Taylor&Francis,2017,,
10.1080/09645292.2017.1329405,Taylor&Francis,2017,,
10.1080/09669760.2017.1388601,Taylor&Francis,2017,,
10.1080/13537903.2017.1298905,Taylor&Francis,2017,,
10.1080/1369183X.2017.1314600,Taylor&Francis,2017,,
10.1080/1369183X.2017.1316185,Taylor&Francis,2017,,
10.1080/1523908X.2017.1343134,Taylor&Francis,2017,,
10.1080/14725886.2017.1382103,Taylor&Francis,2017,,
10.1080/03075079.2017.1304376,Taylor&Francis,2017,,
10.1080/13504630.2017.1281443,Taylor&Francis,2017,,
10.1080/00076791.2017.1308485,Taylor&Francis,2017,,
10.1080/00076791.2017.1379507,Taylor&Francis,2017,,
10.1080/09644016.2017.1319660,Taylor&Francis,2017,,
10.1080/14650045.2017.1344834,Taylor&Francis,2017,,
10.1080/13642987.2017.1397633,Taylor&Francis,2017,,
10.1080/03003930.2017.1380629,Taylor&Francis,2017,,
10.1080/19312458.2017.1375089,Taylor&Francis,2017,,
10.1080/10410236.2017.1384429,Taylor&Francis,2017,,
10.1080/15213269.2017.1338964,Taylor&Francis,2017,,
10.1080/15213269.2017.1345640,Taylor&Francis,2017,,
10.1080/10926488.2017.1297623,Taylor&Francis,2017,,
10.1080/00365513.2017.1334167,Taylor&Francis,2017,,
10.1080/09638288.2017.1360403,Taylor&Francis,2017,,
10.1080/10999922.2017.1350796,Taylor&Francis,2017,,
10.1080/02699931.2017.1279591,Taylor&Francis,2017,,
10.1080/20445911.2017.1281283,Taylor&Francis,2017,,
10.1080/13506285.2017.1324934,Taylor&Francis,2017,,
10.1080/13506285.2017.1354952,Taylor&Francis,2017,,
10.1080/00071005.2017.1390061,Taylor&Francis,2017,,
10.1080/14755610.2017.1339100,Taylor&Francis,2017,,
10.1080/2049677X.2017.1314602,Taylor&Francis,2017,,
10.1080/2049677X.2017.1314604,Taylor&Francis,2017,,
10.1080/2049677X.2017.1314605,Taylor&Francis,2017,,
10.1080/2049677X.2017.1383714,Taylor&Francis,2017,,
10.1080/10455752.2017.1334219,Taylor&Francis,2017,,
10.1080/09638180.2017.1286250,Taylor&Francis,2017,,
10.1080/09638180.2017.1296780,Taylor&Francis,2017,,
10.1080/21568235.2017.1296367,Taylor&Francis,2017,,
10.1080/14616742.2017.1279417,Taylor&Francis,2017,,
10.1080/07360932.2017.1387864,Taylor&Francis,2017,,
10.1080/23808985.2017.1312481,Taylor&Francis,2017,,
10.1080/1369118X.2017.1293708,Taylor&Francis,2017,,
10.1080/13501763.2017.1363270,Taylor&Francis,2017,,
10.1080/21692327.2017.1294501,Taylor&Francis,2017,,
10.1080/21692327.2017.1312491,Taylor&Francis,2017,,
10.1080/02640414.2017.1367821,Taylor&Francis,2017,,
10.1080/17511321.2017.1351483,Taylor&Francis,2017,,
10.1080/24733938.2017.1282163,Taylor&Francis,2017,,
10.1080/14746700.2017.1369759,Taylor&Francis,2017,,
10.1080/20414005.2017.1299537,Taylor&Francis,2017,,
10.1080/20414005.2017.1316637,Taylor&Francis,2017,,
10.1080/21931674.2016.1277656,Taylor&Francis,2017,,
10.1080/00221686.2017.1289268,Taylor&Francis,2017,,
10.1080/23299460.2017.1326258,Taylor&Francis,2017,,
10.1080/00268976.2017.1356477,Taylor&Francis,2017,,
10.1080/03088839.2017.1335898,Taylor&Francis,2017,,
10.1080/00207543.2015.1064184,Taylor&Francis,2017,,
10.1080/10503307.2017.1395922,Taylor&Francis,2017,,
10.1080/02691728.2017.1353656,Taylor&Francis,2017,,
10.1080/21680566.2017.1358678,Taylor&Francis,2017,,
10.1080/01621459.2017.1302878,Taylor&Francis,2017,,
10.1080/10400435.2017.1371813,Taylor&Francis,2017,,
10.1080/07350015.2017.1379407,Taylor&Francis,2017,,
10.1080/07350015.2017.1386567,Taylor&Francis,2017,,
10.1080/24725838.2017.1335659,Taylor&Francis,2017,,
10.1080/19315864.2017.1348815,Taylor&Francis,2017,,
10.1080/19315864.2017.1349456,Taylor&Francis,2017,,
10.1080/19315864.2017.1349473,Taylor&Francis,2017,,
10.1080/19315864.2017.1349474,Taylor&Francis,2017,,
10.1080/19315864.2017.1349476,Taylor&Francis,2017,,
10.1080/19315864.2017.1349521,Taylor&Francis,2017,,
10.1080/10967494.2017.1297337,Taylor&Francis,2017,,
10.1080/00344087.2017.1383869,Taylor&Francis,2017,,
10.1080/10926771.2017.1303012,Taylor&Francis,2017,,
10.1080/15548732.2017.1392390,Taylor&Francis,2017,,
10.1080/03612112.2017.1290189,Taylor&Francis,2017,,
10.1080/03080188.2017.1296265,Taylor&Francis,2017,,
10.1080/02614340.2017.1332778,Taylor&Francis,2017,,
10.1080/13558358.2017.1351125,Taylor&Francis,2017,,
10.1080/13674676.2017.1380122,Taylor&Francis,2017,,
10.1080/17425255.2017.1341490,Taylor&Francis,2017,,
10.1080/17446651.2017.1318060,Taylor&Francis,2017,,
10.1080/14992027.2017.1385864,Taylor&Francis,2017,,
10.1080/01443615.2017.1330323,Taylor&Francis,2017,,
10.1080/01612840.2017.1282996,Taylor&Francis,2017,,
10.1080/0284186X.2017.1280848,Taylor&Francis,2017,,
10.1080/0284186X.2017.1295166,Taylor&Francis,2017,,
10.1080/15622975.2017.1347711,Taylor&Francis,2017,,
10.1080/15622975.2017.1353132,Taylor&Francis,2017,,
10.1080/21541248.2017.1339767,Taylor&Francis,2017,,
10.1080/09650792.2017.1329092,Taylor&Francis,2017,,
10.1080/21507740.2017.1371811,Taylor&Francis,2017,,
10.1080/15265161.2017.1299245,Taylor&Francis,2017,,
10.1080/19315864.2017.1349478,Taylor&Francis,2017,,
10.1080/0092623X.2017.1326190,Taylor&Francis,2017,,
10.1080/10408398.2014.969396,Taylor&Francis,2017,,
10.1080/10408398.2015.1057634,Taylor&Francis,2017,,
10.1080/10408398.2015.1073140,Taylor&Francis,2017,,
10.1080/10408398.2017.1342595,Taylor&Francis,2017,,
10.1080/00074918.2017.1298722,Taylor&Francis,2017,,
10.1080/00074918.2017.1330674,Taylor&Francis,2017,,
10.1080/00071668.2017.1304530,Taylor&Francis,2017,,
10.1080/00071668.2017.1349296,Taylor&Francis,2017,,
10.1080/09583157.2017.1342221,Taylor&Francis,2017,,
10.1080/09654313.2017.1329410,Taylor&Francis,2017,,
10.1080/09535314.2017.1316707,Taylor&Francis,2017,,
10.1080/09640568.2017.1370365,Taylor&Francis,2017,,
10.1080/0309877X.2017.1386285,Taylor&Francis,2017,,
10.1080/1523908X.2017.1292120,Taylor&Francis,2017,,
10.1080/1523908X.2017.1295841,Taylor&Francis,2017,,
10.1080/1523908X.2017.1322945,Taylor&Francis,2017,,
10.1080/1523908X.2017.1338560,Taylor&Francis,2017,,
10.1080/1523908X.2017.1347035,Taylor&Francis,2017,,
10.1080/1523908X.2017.1348287,Taylor&Francis,2017,,
10.1080/01426397.2017.1290791,Taylor&Francis,2017,,
10.1080/01426397.2017.1290792,Taylor&Francis,2017,,
10.1080/10402659.2017.1344533,Taylor&Francis,2017,,
10.1080/01442872.2017.1337090,Taylor&Francis,2017,,
10.1080/13698249.2017.1342442,Taylor&Francis,2017,,
10.1080/03066150.2017.1337748,Taylor&Francis,2017,,
10.1080/17474124.2017.1359539,Taylor&Francis,2017,,
10.1080/09637486.2017.1332171,Taylor&Francis,2017,,
10.1080/1040841X.2017.1332003,Taylor&Francis,2017,,
10.1080/17435390.2016.1278481,Taylor&Francis,2017,,
10.1080/2159256X.2017.1304193,Taylor&Francis,2017,,
10.1080/00103624.2017.1323101,Taylor&Francis,2017,,
10.1080/1389224X.2017.1296534,Taylor&Francis,2017,,
10.1080/1389224X.2017.1320640,Taylor&Francis,2017,,
10.1080/1389224X.2017.1320643,Taylor&Francis,2017,,
10.1080/01419870.2017.1330486,Taylor&Francis,2017,,
10.1080/09585192.2017.1322626,Taylor&Francis,2017,,
10.1080/08865655.2017.1294497,Taylor&Francis,2017,,
10.1080/17531055.2017.1302690,Taylor&Francis,2017,,
10.1080/17449626.2017.1320577,Taylor&Francis,2017,,
10.1080/13636820.2017.1394353,Taylor&Francis,2017,,
10.1080/2154896X.2017.1394108,Taylor&Francis,2017,,
10.1080/2159676X.2017.1361468,Taylor&Francis,2017,,
10.1080/00346764.2017.1286032,Taylor&Francis,2017,,
10.1080/09669582.2017.1291653,Taylor&Francis,2017,,
10.1080/02508060.2017.1309511,Taylor&Francis,2017,,
10.1080/02508060.2017.1356997,Taylor&Francis,2017,,
10.1080/14735903.2017.1312096,Taylor&Francis,2017,,
10.1080/00207179.2017.1321782,Taylor&Francis,2017,,
10.1080/14693062.2017.1331904,Taylor&Francis,2017,,
10.1080/19440049.2016.1266098,Taylor&Francis,2017,,
10.1080/19440049.2017.1283711,Taylor&Francis,2017,,
10.1080/19440049.2017.1300686,Taylor&Francis,2017,,
10.1080/19440049.2017.1306883,Taylor&Francis,2017,,
10.1080/19440049.2017.1315776,Taylor&Francis,2017,,
10.1080/19440049.2017.1364431,Taylor&Francis,2017,,
10.1080/19440049.2017.1364432,Taylor&Francis,2017,,
10.1080/19440049.2017.1368720,Taylor&Francis,2017,,
10.1080/19440049.2017.1382726,Taylor&Francis,2017,,
10.1080/14601176.2017.1351790,Taylor&Francis,2017,,
10.1080/00218839.2017.1329797,Taylor&Francis,2017,,
10.1080/00218839.2017.1351860,Taylor&Francis,2017,,
10.1080/23299460.2017.1319036,Taylor&Francis,2017,,
10.1080/03088839.2017.1299236,Taylor&Francis,2017,,
10.1080/00837792.2017.1313383,Taylor&Francis,2017,,
10.1080/13657305.2017.1399296,Taylor&Francis,2017,,
10.1080/15427528.2017.1303800,Taylor&Francis,2017,,
10.1080/15228916.2017.1297628,Taylor&Francis,2017,,
10.1080/21683565.2017.1325432,Taylor&Francis,2017,,
10.1080/10408398.2017.1414030,Taylor&Francis,2017,,
10.1080/23308249.2017.1416331,Taylor&Francis,2017,,
10.1080/02602938.2017.1417974,Taylor&Francis,2017,,
10.1080/13607863.2017.1401582,Taylor&Francis,2017,,
10.1080/13607863.2017.1408773,Taylor&Francis,2017,,
10.1080/03069885.2017.1421310,Taylor&Francis,2017,,
10.1080/01416200.2017.1405796,Taylor&Francis,2017,,
10.1080/09583157.2017.1409339,Taylor&Francis,2017,,
10.1080/14733285.2017.1407404,Taylor&Francis,2017,,
10.1080/01443410.2017.1409886,Taylor&Francis,2017,,
10.1080/13504622.2017.1402171,Taylor&Francis,2017,,
10.1080/09654313.2017.1402867,Taylor&Francis,2017,,
10.1080/02673037.2017.1408779,Taylor&Francis,2017,,
10.1080/02673037.2017.1414158,Taylor&Francis,2017,,
10.1080/13662716.2017.1409104,Taylor&Francis,2017,,
10.1080/07900627.2017.1403892,Taylor&Francis,2017,,
10.1080/13600869.2018.1418142,Taylor&Francis,2017,,
10.1080/02589001.2017.1410529,Taylor&Francis,2017,,
10.1080/09640568.2017.1409196,Taylor&Francis,2017,,
10.1080/09640568.2017.1418304,Taylor&Francis,2017,,
10.3109/13668250.2017.1415428,Taylor&Francis,2017,,
10.1080/1369183X.2017.1401920,Taylor&Francis,2017,,
10.1080/1369183X.2017.1409107,Taylor&Francis,2017,,
10.1080/19448953.2018.1406696,Taylor&Francis,2017,,
10.1080/01426397.2017.1415316,Taylor&Francis,2017,,
10.1080/13563467.2017.1401055,Taylor&Francis,2017,,
10.1080/09515089.2017.1406600,Taylor&Francis,2017,,
10.1080/14681811.2017.1403894,Taylor&Francis,2017,,
10.1080/13562517.2017.1414784,Taylor&Francis,2017,,
10.1080/13562517.2017.1414791,Taylor&Francis,2017,,
10.1080/01436597.2017.1401462,Taylor&Francis,2017,,
10.1080/17457289.2017.1403920,Taylor&Francis,2017,,
10.1080/17457289.2017.1407326,Taylor&Francis,2017,,
10.1080/13698249.2017.1412752,Taylor&Francis,2017,,
10.1080/13698249.2017.1416851,Taylor&Francis,2017,,
10.1080/13698249.2017.1419611,Taylor&Francis,2017,,
10.1080/13876988.2017.1415561,Taylor&Francis,2017,,
10.1080/13523260.2017.1407060,Taylor&Francis,2017,,
10.1080/13523260.2017.1408352,Taylor&Francis,2017,,
10.1080/13523260.2017.1420608,Taylor&Francis,2017,,
10.1080/00220388.2017.1414188,Taylor&Francis,2017,,
10.1080/00220388.2017.1417584,Taylor&Francis,2017,,
10.1080/03003930.2017.1403904,Taylor&Francis,2017,,
10.1080/13597566.2017.1411906,Taylor&Francis,2017,,
10.1080/21567689.2017.1400428,Taylor&Francis,2017,,
10.1080/01402382.2016.1271970,Taylor&Francis,2017,,
10.1080/01402382.2017.1400237,Taylor&Francis,2017,,
10.1080/07036337.2017.1404054,Taylor&Francis,2017,,
10.1080/1070289X.2017.1400275,Taylor&Francis,2017,,
10.1080/01459740.2017.1419223,Taylor&Francis,2017,,
10.1080/08927022.2017.1416114,Taylor&Francis,2017,,
10.1080/02331934.2017.1405954,Taylor&Francis,2017,,
10.1080/17487870.2017.1400433,Taylor&Francis,2017,,
10.1080/17487870.2017.1400437,Taylor&Francis,2017,,
10.1080/08870446.2017.1416116,Taylor&Francis,2017,,
10.1080/15402002.2015.1083022,Taylor&Francis,2017,,
10.1080/10400419.2018.1411571,Taylor&Francis,2017,,
10.1080/10410236.2017.1422101,Taylor&Francis,2017,,
10.1080/10410236.2017.1422102,Taylor&Francis,2017,,
10.1080/08959285.2017.1407320,Taylor&Francis,2017,,
10.1080/10447318.2017.1403220,Taylor&Francis,2017,,
10.1080/10508406.2017.1404404,Taylor&Francis,2017,,
10.1080/00273171.2017.1412293,Taylor&Francis,2017,,
10.1080/01635581.2018.1412481,Taylor&Francis,2017,,
10.1080/15405702.2017.1406094,Taylor&Francis,2017,,
10.1080/15405702.2017.1418359,Taylor&Francis,2017,,
10.1080/15427609.2017.1404298,Taylor&Francis,2017,,
10.1080/08351813.2018.1413890,Taylor&Francis,2017,,
10.1080/02688697.2017.1406453,Taylor&Francis,2017,,
10.1080/07420528.2017.1407779,Taylor&Francis,2017,,
10.1080/15412555.2017.1401989,Taylor&Francis,2017,,
10.1080/09638288.2017.1407969,Taylor&Francis,2017,,
10.1080/09638288.2017.1413429,Taylor&Francis,2017,,
10.1080/17476348.2018.1403318,Taylor&Francis,2017,,
10.1080/02656736.2017.1400120,Taylor&Francis,2017,,
10.1080/02656736.2017.1401126,Taylor&Francis,2017,,
10.1080/02656736.2017.1406618,Taylor&Francis,2017,,
10.3109/02656736.2015.1110757,Taylor&Francis,2017,,
10.1080/0142159X.2017.1406903,Taylor&Francis,2017,,
10.1080/0142159X.2017.1418850,Taylor&Francis,2017,,
10.1080/17435390.2017.1415388,Taylor&Francis,2017,,
10.1080/09273948.2017.1420806,Taylor&Francis,2017,,
10.1080/09273948.2017.1421671,Taylor&Francis,2017,,
10.1080/0284186X.2017.1346824,Taylor&Francis,2017,,
10.1080/0284186X.2017.1418532,Taylor&Francis,2017,,
10.1080/00016489.2017.1412500,Taylor&Francis,2017,,
10.1080/10903127.2017.1416208,Taylor&Francis,2017,,
10.1080/01942638.2017.1405863,Taylor&Francis,2017,,
10.1080/09273972.2017.1352402,Taylor&Francis,2017,,
10.1080/21623945.2017.1313374,Taylor&Francis,2017,,
10.1080/15548627.2017.1409926,Taylor&Francis,2017,,
10.1080/15548627.2017.1419118,Taylor&Francis,2017,,
10.1080/15592294.2017.1403691,Taylor&Francis,2017,,
10.1080/21645515.2017.1412019,Taylor&Francis,2017,,
10.1080/19382014.2017.1420449,Taylor&Francis,2017,,
10.1080/2162402X.2017.1414119,Taylor&Francis,2017,,
10.1080/2162402X.2017.1419113,Taylor&Francis,2017,,
10.1080/21505594.2017.1403004,Taylor&Francis,2017,,
10.1080/00103624.2017.1407429,Taylor&Francis,2017,,
10.1080/07474938.2017.1409410,Taylor&Francis,2017,,
